"date","Torpagatan","Bergsjön","Chalmers","Tolered","Barlastplatsen","Torslanda flygpl","Ryaverket","Drakegatan"
"2021-04-09 20:16:00","365.20000000001085","444.40000000002743","400.80000000001826","352.30000000000933","534.9000000000143","250.69999999999058","303.7000000000016","338.520000000001"
"2021-04-10 11:24:00","365.20000000001085","444.40000000002743","400.80000000001826","352.40000000000936","534.9000000000143","250.69999999999058","303.7000000000016","338.520000000001"
"2021-04-10 18:08:00","365.20000000001085","444.40000000002743","400.80000000001826","352.40000000000936","534.9000000000143","253.6999999999904","303.7000000000016","338.520000000001"
"2021-04-10 23:27:00","365.20000000001085","444.40000000002743","400.80000000001826","352.40000000000936","534.9000000000143","253.6999999999904","311.10000000000196","338.520000000001"
"2021-04-11 09:18:00","365.20000000001085","455.7000000000298","400.80000000001826","358.80000000001075","555.3000000000186","253.6999999999904","311.10000000000196","348.5020000000003"
"2021-04-11 16:00:00","365.20000000001085","455.7000000000298","400.80000000001826","358.80000000001075","555.3000000000186","257.19999999999055","311.10000000000196","348.5020000000003"
"2021-04-11 21:18:00","365.20000000001085","455.7000000000298","400.80000000001826","358.80000000001075","555.3000000000186","257.19999999999055","313.4000000000024","348.5020000000003"
"2021-04-12 07:12:00","365.20000000001085","456.70000000003","400.80000000001826","359.30000000001087","557.100000000019","257.19999999999055","313.4000000000024","350.45500000000015"
"2021-04-12 13:52:00","365.20000000001085","456.70000000003","400.80000000001826","359.30000000001087","557.100000000019","259.09999999999087","313.4000000000024","350.45500000000015"
"2021-04-12 19:09:00","365.20000000001085","456.70000000003","400.80000000001826","359.30000000001087","557.100000000019","259.09999999999087","314.80000000000257","350.45500000000015"
"2021-04-13 05:06:00","365.20000000001085","457.9000000000302","400.80000000001826","360.6000000000111","558.5000000000192","259.09999999999087","314.80000000000257","351.3230000000001"
"2021-04-13 11:44:00","365.20000000001085","457.9000000000302","400.80000000001826","360.6000000000111","558.5000000000192","259.09999999999087","314.80000000000257","351.3230000000001"
"2021-04-14 03:00:00","365.20000000001085","457.9000000000302","400.80000000001826","360.70000000001113","558.5000000000192","259.09999999999087","314.80000000000257","351.3230000000001"
"2021-04-14 09:36:00","365.20000000001085","457.9000000000302","400.80000000001826","360.70000000001113","558.5000000000192","259.09999999999087","314.80000000000257","351.3230000000001"
"2021-04-15 00:54:00","365.20000000001085","457.9000000000302","400.80000000001826","360.70000000001113","558.5000000000192","259.09999999999087","314.80000000000257","351.3230000000001"
"2021-04-15 07:28:00","365.20000000001085","457.9000000000302","400.80000000001826","360.70000000001113","558.5000000000192","259.09999999999087","314.80000000000257","351.3230000000001"
"2021-04-15 22:48:00","365.20000000001085","457.9000000000302","400.80000000001826","360.70000000001113","558.5000000000192","259.09999999999087","314.80000000000257","351.3230000000001"
"2021-04-16 05:20:00","365.20000000001085","457.9000000000302","400.80000000001826","360.70000000001113","558.5000000000192","259.09999999999087","314.80000000000257","351.3230000000001"
"2021-04-16 20:42:00","365.20000000001085","457.9000000000302","400.80000000001826","360.70000000001113","558.5000000000192","259.09999999999087","314.80000000000257","351.3230000000001"
"2021-04-17 03:12:00","365.20000000001085","457.9000000000302","400.80000000001826","360.70000000001113","558.5000000000192","259.09999999999087","314.80000000000257","351.3230000000001"
"2021-04-17 18:36:00","365.20000000001085","457.9000000000302","400.80000000001826","360.70000000001113","558.5000000000192","259.09999999999087","314.80000000000257","351.3230000000001"
"2021-04-18 01:04:00","365.20000000001085","457.9000000000302","400.80000000001826","360.70000000001113","558.5000000000192","259.09999999999087","314.80000000000257","351.3230000000001"
"2021-04-18 16:30:00","365.20000000001085","457.9000000000302","400.80000000001826","360.70000000001113","558.5000000000192","259.09999999999087","314.80000000000257","351.3230000000001"
"2021-04-18 22:56:00","365.20000000001085","457.9000000000302","400.80000000001826","360.70000000001113","558.5000000000192","259.09999999999087","314.80000000000257","351.3230000000001"
"2021-04-19 14:24:00","365.20000000001085","457.9000000000302","400.80000000001826","360.70000000001113","558.5000000000192","259.09999999999087","314.80000000000257","351.3230000000001"
"2021-04-20 12:18:00","365.20000000001085","457.9000000000302","400.80000000001826","360.70000000001113","558.5000000000192","259.09999999999087","314.80000000000257","351.3230000000001"
"2021-04-21 10:12:00","365.20000000001085","459.20000000003034","400.80000000001826","360.80000000001115","558.7000000000193","259.09999999999087","314.80000000000257","351.5400000000001"
"2021-04-21 16:32:00","365.20000000001085","459.20000000003034","400.80000000001826","360.80000000001115","558.7000000000193","260.09999999999104","314.80000000000257","351.5400000000001"
"2021-04-22 08:06:00","365.20000000001085","459.20000000003034","400.80000000001826","360.9000000000112","558.7000000000193","260.09999999999104","314.80000000000257","351.5400000000001"
"2021-04-22 14:24:00","365.20000000001085","459.20000000003034","400.80000000001826","360.9000000000112","558.7000000000193","260.09999999999104","314.80000000000257","351.5400000000001"
"2021-04-23 06:00:00","365.20000000001085","459.20000000003034","400.80000000001826","360.9000000000112","558.7000000000193","260.09999999999104","314.80000000000257","351.5400000000001"
"2021-04-23 12:16:00","365.20000000001085","459.20000000003034","400.80000000001826","360.9000000000112","558.7000000000193","260.09999999999104","314.80000000000257","351.5400000000001"
"2021-04-24 03:54:00","365.20000000001085","459.20000000003034","400.80000000001826","361.0000000000112","558.7000000000193","260.09999999999104","314.80000000000257","351.5400000000001"
"2021-04-24 10:08:00","365.20000000001085","459.20000000003034","400.80000000001826","361.0000000000112","558.7000000000193","260.09999999999104","314.80000000000257","351.5400000000001"
"2021-04-25 01:48:00","365.20000000001085","459.20000000003034","400.80000000001826","361.0000000000112","558.7000000000193","260.09999999999104","314.80000000000257","351.5400000000001"
"2021-04-25 08:00:00","365.20000000001085","459.20000000003034","400.80000000001826","361.0000000000112","558.7000000000193","260.09999999999104","314.80000000000257","351.5400000000001"
"2021-04-25 23:42:00","365.20000000001085","459.30000000003037","400.80000000001826","361.1000000000112","558.9000000000193","260.09999999999104","314.80000000000257","351.5400000000001"
"2021-04-26 05:52:00","365.20000000001085","459.30000000003037","400.80000000001826","361.1000000000112","558.9000000000193","260.09999999999104","314.80000000000257","351.5400000000001"
"2021-04-26 21:36:00","365.20000000001085","459.30000000003037","400.80000000001826","361.1000000000112","558.9000000000193","260.09999999999104","314.80000000000257","351.5400000000001"
"2021-04-27 03:44:00","365.20000000001085","459.30000000003037","400.80000000001826","361.1000000000112","558.9000000000193","260.09999999999104","314.80000000000257","351.5400000000001"
"2021-04-27 19:30:00","365.20000000001085","459.30000000003037","400.80000000001826","361.1000000000112","558.9000000000193","260.09999999999104","314.80000000000257","351.5400000000001"
"2021-04-28 01:36:00","365.20000000001085","459.30000000003037","400.80000000001826","361.1000000000112","558.9000000000193","260.09999999999104","314.80000000000257","351.5400000000001"
"2021-04-28 17:24:00","365.20000000001085","459.30000000003037","400.80000000001826","361.1000000000112","558.9000000000193","260.09999999999104","314.80000000000257","351.5400000000001"
"2021-04-28 23:28:00","365.20000000001085","459.30000000003037","400.80000000001826","361.1000000000112","558.9000000000193","260.09999999999104","314.80000000000257","351.5400000000001"
"2021-04-29 15:18:00","365.20000000001085","459.30000000003037","400.80000000001826","361.20000000001124","558.9000000000193","260.09999999999104","314.80000000000257","351.5400000000001"
"2021-04-29 21:20:00","365.20000000001085","459.30000000003037","400.80000000001826","361.20000000001124","558.9000000000193","260.09999999999104","314.80000000000257","351.5400000000001"
"2021-04-30 13:12:00","365.20000000001085","459.30000000003037","400.80000000001826","361.20000000001124","558.9000000000193","260.09999999999104","314.80000000000257","351.5400000000001"
"2021-04-30 19:12:00","365.20000000001085","459.30000000003037","400.80000000001826","361.20000000001124","558.9000000000193","260.09999999999104","314.80000000000257","351.5400000000001"
"2021-05-01 11:06:00","365.20000000001085","459.30000000003037","400.80000000001826","361.4000000000113","558.9000000000193","260.09999999999104","314.80000000000257","351.5400000000001"
"2021-05-01 17:04:00","365.20000000001085","459.30000000003037","400.80000000001826","361.4000000000113","558.9000000000193","260.09999999999104","314.80000000000257","351.5400000000001"
"2021-05-02 09:00:00","365.20000000001085","462.10000000003095","400.80000000001826","362.7000000000116","562.70000000002","260.09999999999104","314.80000000000257","353.05899999999997"
"2021-05-03 06:54:00","365.20000000001085","462.20000000003097","400.80000000001826","362.7000000000116","562.70000000002","260.09999999999104","314.80000000000257","353.05899999999997"
"2021-05-03 12:48:00","365.20000000001085","462.20000000003097","400.80000000001826","362.7000000000116","562.70000000002","260.59999999999116","314.80000000000257","353.05899999999997"
"2021-05-03 17:42:00","365.20000000001085","462.20000000003097","400.80000000001826","362.7000000000116","562.70000000002","260.59999999999116","318.2000000000028","353.05899999999997"
"2021-05-04 04:48:00","365.20000000001085","471.5000000000329","400.80000000001826","368.0000000000126","576.7000000000231","260.59999999999116","318.2000000000028","360.6539999999994"
"2021-05-04 10:40:00","365.20000000001085","471.5000000000329","400.80000000001826","368.0000000000126","576.7000000000231","269.89999999999304","318.2000000000028","360.6539999999994"
"2021-05-04 15:33:00","365.20000000001085","471.5000000000329","400.80000000001826","368.0000000000126","576.7000000000231","269.89999999999304","325.2000000000034","360.6539999999994"
"2021-05-05 02:42:00","370.800000000012","478.60000000003436","400.80000000001826","374.00000000001387","588.9000000000257","269.89999999999304","325.2000000000034","365.6449999999991"
"2021-05-05 08:32:00","370.800000000012","478.60000000003436","400.80000000001826","374.00000000001387","588.9000000000257","272.2999999999936","325.2000000000034","365.6449999999991"
"2021-05-05 13:24:00","370.800000000012","478.60000000003436","400.80000000001826","374.00000000001387","588.9000000000257","272.2999999999936","326.5000000000035","365.6449999999991"
"2021-05-06 00:36:00","371.6000000000122","479.70000000003455","400.80000000001826","374.70000000001403","590.100000000026","272.2999999999936","326.5000000000035","365.6449999999991"
"2021-05-06 06:24:00","371.6000000000122","479.70000000003455","400.80000000001826","374.70000000001403","590.100000000026","273.0999999999937","326.5000000000035","365.6449999999991"
"2021-05-06 11:15:00","371.6000000000122","479.70000000003455","400.80000000001826","374.70000000001403","590.100000000026","273.0999999999937","326.60000000000355","365.6449999999991"
"2021-05-06 22:30:00","371.6000000000122","479.8000000000346","400.80000000001826","374.70000000001403","596.1000000000267","273.0999999999937","326.60000000000355","366.512999999999"
"2021-05-07 09:06:00","371.6000000000122","479.8000000000346","400.80000000001826","374.70000000001403","596.1000000000267","273.0999999999937","327.2000000000037","366.512999999999"
"2021-05-07 20:24:00","371.7000000000122","479.9000000000346","400.80000000001826","374.80000000001405","596.1000000000267","273.0999999999937","327.2000000000037","366.512999999999"
"2021-05-08 02:08:00","371.7000000000122","479.9000000000346","400.80000000001826","374.80000000001405","596.1000000000267","273.19999999999374","327.2000000000037","366.512999999999"
"2021-05-08 06:57:00","371.7000000000122","479.9000000000346","400.80000000001826","374.80000000001405","596.1000000000267","273.19999999999374","327.3000000000037","366.512999999999"
"2021-05-08 18:18:00","377.8000000000135","485.70000000003586","400.80000000001826","380.4000000000152","608.3000000000294","273.19999999999374","327.3000000000037","371.50399999999865"
"2021-05-09 00:00:00","377.8000000000135","485.70000000003586","400.80000000001826","380.4000000000152","608.3000000000294","279.29999999999495","327.3000000000037","371.50399999999865"
"2021-05-09 04:48:00","377.8000000000135","485.70000000003586","400.80000000001826","380.4000000000152","608.3000000000294","279.29999999999495","337.3000000000045","371.50399999999865"
"2021-05-09 16:12:00","382.2000000000143","490.0000000000367","400.80000000001826","384.5000000000161","616.9000000000311","279.29999999999495","337.3000000000045","375.84399999999835"
"2021-05-09 21:52:00","382.2000000000143","490.0000000000367","400.80000000001826","384.5000000000161","616.9000000000311","289.8999999999966","337.3000000000045","375.84399999999835"
"2021-05-10 02:39:00","382.2000000000143","490.0000000000367","400.80000000001826","384.5000000000161","616.9000000000311","289.8999999999966","344.1000000000046","375.84399999999835"
"2021-05-10 14:06:00","394.3000000000162","503.2000000000388","412.6000000000199","397.00000000001774","638.9000000000349","289.8999999999966","344.1000000000046","387.12799999999754"
"2021-05-10 19:44:00","394.3000000000162","503.2000000000388","412.6000000000199","397.00000000001774","638.9000000000349","300.69999999999874","344.1000000000046","387.12799999999754"
"2021-05-11 00:30:00","394.3000000000162","503.2000000000388","412.6000000000199","397.00000000001774","638.9000000000349","300.69999999999874","352.60000000000514","387.12799999999754"
"2021-05-11 12:00:00","398.30000000001695","507.60000000003953","419.70000000002085","405.80000000001905","654.5000000000371","300.69999999999874","352.60000000000514","391.25099999999725"
"2021-05-11 17:36:00","398.30000000001695","507.60000000003953","419.70000000002085","405.80000000001905","654.5000000000371","304.9999999999995","352.60000000000514","391.25099999999725"
"2021-05-11 22:21:00","398.30000000001695","507.60000000003953","419.70000000002085","405.80000000001905","654.5000000000371","304.9999999999995","355.6000000000052","391.25099999999725"
"2021-05-12 20:12:00","398.30000000001695","507.60000000003953","419.70000000002085","405.80000000001905","654.5000000000371","304.9999999999995","355.7000000000052","391.25099999999725"
"2021-05-13 07:48:00","399.0000000000171","508.40000000003965","420.60000000002094","406.1000000000191","655.3000000000372","304.9999999999995","355.7000000000052","391.9019999999972"
"2021-05-13 13:20:00","399.0000000000171","508.40000000003965","420.60000000002094","406.1000000000191","655.3000000000372","305.89999999999964","355.7000000000052","391.9019999999972"
"2021-05-13 18:03:00","399.0000000000171","508.40000000003965","420.60000000002094","406.1000000000191","655.3000000000372","305.89999999999964","355.80000000000524","391.9019999999972"
